skill_id,district_id,sector,period,current_demand_count,anticipated_demand_count,demand_score,strength_tier,sample_size,recent_growth,source
SKILL_0442,Pune,IT/Software - QA & Testing,2025-09,1,0,0.0037,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0527,Pune,IT/Software - QA & Testing,2025-09,1,0,0.0037,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0530,Pune,IT/Software - QA & Testing,2025-09,1,0,0.0037,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0572,Pune,IT/Software - QA & Testing,2025-09,1,0,0.0037,HIGH,273,,naukri:indian-job-market-dataset-2025
SKILL_0396,Pune,IT/Software - Software Development,2025-09,410,0,0.3635,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0400,Pune,IT/Software - Software Development,2025-09,284,0,0.2518,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0170,Pune,IT/Software - Software Development,2025-09,186,0,0.1649,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0391,Pune,IT/Software - Software Development,2025-09,182,0,0.1613,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0397,Pune,IT/Software - Software Development,2025-09,153,1,0.1356,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0532,Pune,IT/Software - Software Development,2025-09,148,0,0.1312,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0274,Pune,IT/Software - Software Development,2025-09,97,0,0.086,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0527,Pune,IT/Software - Software Development,2025-09,79,1,0.07,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0152,Pune,IT/Software - Software Development,2025-09,67,0,0.0594,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0277,Pune,IT/Software - Software Development,2025-09,65,0,0.0576,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0119,Pune,IT/Software - Software Development,2025-09,55,0,0.0488,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0153,Pune,IT/Software - Software Development,2025-09,55,0,0.0488,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0128,Pune,IT/Software - Software Development,2025-09,51,0,0.0452,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0546,Pune,IT/Software - Software Development,2025-09,49,0,0.0434,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0001,Pune,IT/Software - Software Development,2025-09,48,0,0.0426,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0436,Pune,IT/Software - Software Development,2025-09,47,0,0.0417,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0564,Pune,IT/Software - Software Development,2025-09,43,0,0.0381,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0269,Pune,IT/Software - Software Development,2025-09,38,0,0.0337,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0320,Pune,IT/Software - Software Development,2025-09,32,0,0.0284,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0155,Pune,IT/Software - Software Development,2025-09,29,0,0.0257,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0642,Pune,IT/Software - Software Development,2025-09,28,0,0.0248,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0441,Pune,IT/Software - Software Development,2025-09,27,0,0.0239,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0511,Pune,IT/Software - Software Development,2025-09,27,0,0.0239,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0615,Pune,IT/Software - Software Development,2025-09,27,0,0.0239,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0141,Pune,IT/Software - Software Development,2025-09,24,0,0.0213,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0435,Pune,IT/Software - Software Development,2025-09,22,0,0.0195,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0279,Pune,IT/Software - Software Development,2025-09,20,0,0.0177,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0254,Pune,IT/Software - Software Development,2025-09,19,0,0.0168,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0431,Pune,IT/Software - Software Development,2025-09,19,0,0.0168,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0495,Pune,IT/Software - Software Development,2025-09,19,0,0.0168,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0477,Pune,IT/Software - Software Development,2025-09,16,0,0.0142,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0031,Pune,IT/Software - Software Development,2025-09,14,0,0.0124,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0335,Pune,IT/Software - Software Development,2025-09,14,0,0.0124,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0145,Pune,IT/Software - Software Development,2025-09,13,0,0.0115,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0317,Pune,IT/Software - Software Development,2025-09,13,0,0.0115,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0374,Pune,IT/Software - Software Development,2025-09,13,0,0.0115,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0144,Pune,IT/Software - Software Development,2025-09,12,0,0.0106,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0268,Pune,IT/Software - Software Development,2025-09,12,0,0.0106,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0072,Pune,IT/Software - Software Development,2025-09,11,0,0.0098,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0166,Pune,IT/Software - Software Development,2025-09,11,0,0.0098,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0270,Pune,IT/Software - Software Development,2025-09,11,0,0.0098,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0528,Pune,IT/Software - Software Development,2025-09,11,0,0.0098,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0282,Pune,IT/Software - Software Development,2025-09,10,0,0.0089,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0395,Pune,IT/Software - Software Development,2025-09,10,0,0.0089,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0446,Pune,IT/Software - Software Development,2025-09,10,0,0.0089,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0470,Pune,IT/Software - Software Development,2025-09,9,0,0.008,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0028,Pune,IT/Software - Software Development,2025-09,8,0,0.0071,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0131,Pune,IT/Software - Software Development,2025-09,8,0,0.0071,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0142,Pune,IT/Software - Software Development,2025-09,8,0,0.0071,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0172,Pune,IT/Software - Software Development,2025-09,8,0,0.0071,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0032,Pune,IT/Software - Software Development,2025-09,7,0,0.0062,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0111,Pune,IT/Software - Software Development,2025-09,7,0,0.0062,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0178,Pune,IT/Software - Software Development,2025-09,7,0,0.0062,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0326,Pune,IT/Software - Software Development,2025-09,7,0,0.0062,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0132,Pune,IT/Software - Software Development,2025-09,6,0,0.0053,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0181,Pune,IT/Software - Software Development,2025-09,6,0,0.0053,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0442,Pune,IT/Software - Software Development,2025-09,6,0,0.0053,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0452,Pune,IT/Software - Software Development,2025-09,6,0,0.0053,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0125,Pune,IT/Software - Software Development,2025-09,5,0,0.0044,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0177,Pune,IT/Software - Software Development,2025-09,5,0,0.0044,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0219,Pune,IT/Software - Software Development,2025-09,4,0,0.0035,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0266,Pune,IT/Software - Software Development,2025-09,4,0,0.0035,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0278,Pune,IT/Software - Software Development,2025-09,4,0,0.0035,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0280,Pune,IT/Software - Software Development,2025-09,4,0,0.0035,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0336,Pune,IT/Software - Software Development,2025-09,4,0,0.0035,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0346,Pune,IT/Software - Software Development,2025-09,4,0,0.0035,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0392,Pune,IT/Software - Software Development,2025-09,4,0,0.0035,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0427,Pune,IT/Software - Software Development,2025-09,4,0,0.0035,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0430,Pune,IT/Software - Software Development,2025-09,4,0,0.0035,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0632,Pune,IT/Software - Software Development,2025-09,4,0,0.0035,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0003,Pune,IT/Software - Software Development,2025-09,3,0,0.0027,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0126,Pune,IT/Software - Software Development,2025-09,3,0,0.0027,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0241,Pune,IT/Software - Software Development,2025-09,3,0,0.0027,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0327,Pune,IT/Software - Software Development,2025-09,3,0,0.0027,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0353,Pune,IT/Software - Software Development,2025-09,3,0,0.0027,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0398,Pune,IT/Software - Software Development,2025-09,3,0,0.0027,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0405,Pune,IT/Software - Software Development,2025-09,3,0,0.0027,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0432,Pune,IT/Software - Software Development,2025-09,3,0,0.0027,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0444,Pune,IT/Software - Software Development,2025-09,3,0,0.0027,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0445,Pune,IT/Software - Software Development,2025-09,3,0,0.0027,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0478,Pune,IT/Software - Software Development,2025-09,3,0,0.0027,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0514,Pune,IT/Software - Software Development,2025-09,3,0,0.0027,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0534,Pune,IT/Software - Software Development,2025-09,3,0,0.0027,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0549,Pune,IT/Software - Software Development,2025-09,3,0,0.0027,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0555,Pune,IT/Software - Software Development,2025-09,3,0,0.0027,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0633,Pune,IT/Software - Software Development,2025-09,3,0,0.0027,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0002,Pune,IT/Software - Software Development,2025-09,2,0,0.0018,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0087,Pune,IT/Software - Software Development,2025-09,2,0,0.0018,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0093,Pune,IT/Software - Software Development,2025-09,2,0,0.0018,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0116,Pune,IT/Software - Software Development,2025-09,2,0,0.0018,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0134,Pune,IT/Software - Software Development,2025-09,2,0,0.0018,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0183,Pune,IT/Software - Software Development,2025-09,2,0,0.0018,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0262,Pune,IT/Software - Software Development,2025-09,2,0,0.0018,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0272,Pune,IT/Software - Software Development,2025-09,2,0,0.0018,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0304,Pune,IT/Software - Software Development,2025-09,2,0,0.0018,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0321,Pune,IT/Software - Software Development,2025-09,2,0,0.0018,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0358,Pune,IT/Software - Software Development,2025-09,2,0,0.0018,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0363,Pune,IT/Software - Software Development,2025-09,2,0,0.0018,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0408,Pune,IT/Software - Software Development,2025-09,2,0,0.0018,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0475,Pune,IT/Software - Software Development,2025-09,2,0,0.0018,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0598,Pune,IT/Software - Software Development,2025-09,2,0,0.0018,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0605,Pune,IT/Software - Software Development,2025-09,2,0,0.0018,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0608,Pune,IT/Software - Software Development,2025-09,2,0,0.0018,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0617,Pune,IT/Software - Software Development,2025-09,2,0,0.0018,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0631,Pune,IT/Software - Software Development,2025-09,2,0,0.0018,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0636,Pune,IT/Software - Software Development,2025-09,2,0,0.0018,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0008,Pune,IT/Software - Software Development,2025-09,1,0,0.0009,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0030,Pune,IT/Software - Software Development,2025-09,1,0,0.0009,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0037,Pune,IT/Software - Software Development,2025-09,1,0,0.0009,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0048,Pune,IT/Software - Software Development,2025-09,1,0,0.0009,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0050,Pune,IT/Software - Software Development,2025-09,1,0,0.0009,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0102,Pune,IT/Software - Software Development,2025-09,1,0,0.0009,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0106,Pune,IT/Software - Software Development,2025-09,1,0,0.0009,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0114,Pune,IT/Software - Software Development,2025-09,1,0,0.0009,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0127,Pune,IT/Software - Software Development,2025-09,1,0,0.0009,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0135,Pune,IT/Software - Software Development,2025-09,1,0,0.0009,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0151,Pune,IT/Software - Software Development,2025-09,1,0,0.0009,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0163,Pune,IT/Software - Software Development,2025-09,1,0,0.0009,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0174,Pune,IT/Software - Software Development,2025-09,1,0,0.0009,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0197,Pune,IT/Software - Software Development,2025-09,1,0,0.0009,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0211,Pune,IT/Software - Software Development,2025-09,1,0,0.0009,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0238,Pune,IT/Software - Software Development,2025-09,1,0,0.0009,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0246,Pune,IT/Software - Software Development,2025-09,1,0,0.0009,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0260,Pune,IT/Software - Software Development,2025-09,1,0,0.0009,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0281,Pune,IT/Software - Software Development,2025-09,1,0,0.0009,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0337,Pune,IT/Software - Software Development,2025-09,1,0,0.0009,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0370,Pune,IT/Software - Software Development,2025-09,1,0,0.0009,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0379,Pune,IT/Software - Software Development,2025-09,1,0,0.0009,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0447,Pune,IT/Software - Software Development,2025-09,1,0,0.0009,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0453,Pune,IT/Software - Software Development,2025-09,1,0,0.0009,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0460,Pune,IT/Software - Software Development,2025-09,1,0,0.0009,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0588,Pune,IT/Software - Software Development,2025-09,1,0,0.0009,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0622,Pune,IT/Software - Software Development,2025-09,1,0,0.0009,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0629,Pune,IT/Software - Software Development,2025-09,1,0,0.0009,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0630,Pune,IT/Software - Software Development,2025-09,1,0,0.0009,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0634,Pune,IT/Software - Software Development,2025-09,1,0,0.0009,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0641,Pune,IT/Software - Software Development,2025-09,1,0,0.0009,HIGH,1128,,naukri:indian-job-market-dataset-2025
SKILL_0400,Pune,IT/Software - Software Development,2025-10,0,2,,INSUFFICIENT,2,,naukri:indian-job-market-dataset-2025
SKILL_0001,Pune,IT/Software - Software Development,2025-10,0,1,,INSUFFICIENT,2,,naukri:indian-job-market-dataset-2025
SKILL_0155,Pune,IT/Software - Software Development,2025-10,0,1,,INSUFFICIENT,2,,naukri:indian-job-market-dataset-2025
SKILL_0170,Pune,IT/Software - Software Development,2025-10,0,1,,INSUFFICIENT,2,,naukri:indian-job-market-dataset-2025
SKILL_0274,Pune,IT/Software - Software Development,2025-10,0,1,,INSUFFICIENT,2,,naukri:indian-job-market-dataset-2025
SKILL_0277,Pune,IT/Software - Software Development,2025-10,0,1,,INSUFFICIENT,2,,naukri:indian-job-market-dataset-2025
SKILL_0279,Pune,IT/Software - Software Development,2025-10,0,1,,INSUFFICIENT,2,,naukri:indian-job-market-dataset-2025
SKILL_0391,Pune,IT/Software - Software Development,2025-10,0,1,,INSUFFICIENT,2,,naukri:indian-job-market-dataset-2025
SKILL_0532,Pune,IT/Software - Software Development,2025-10,0,1,,INSUFFICIENT,2,,naukri:indian-job-market-dataset-2025
SKILL_0615,Raigad,IT/Software - QA & Testing,2025-09,1,0,0.5,INSUFFICIENT,2,,naukri:indian-job-market-dataset-2025
SKILL_0227,Sangli,IT/Software - Data & AI,2025-09,1,0,1.0,INSUFFICIENT,1,,naukri:indian-job-market-dataset-2025
SKILL_0127,Sangli,IT/Software - Software Development,2025-09,1,0,1.0,INSUFFICIENT,1,,naukri:indian-job-market-dataset-2025
SKILL_0374,Sangli,IT/Software - Software Development,2025-09,1,0,1.0,INSUFFICIENT,1,,naukri:indian-job-market-dataset-2025
SKILL_0615,Sangli,IT/Software - Software Development,2025-09,1,0,1.0,INSUFFICIENT,1,,naukri:indian-job-market-dataset-2025
SKILL_0152,Satara,IT/Software - Software Development,2025-09,1,0,0.5,INSUFFICIENT,2,,naukri:indian-job-market-dataset-2025
SKILL_0397,Satara,IT/Software - Software Development,2025-09,1,0,0.5,INSUFFICIENT,2,,naukri:indian-job-market-dataset-2025
SKILL_0527,Satara,IT/Software - Software Development,2025-09,1,0,0.5,INSUFFICIENT,2,,naukri:indian-job-market-dataset-2025
SKILL_0031,Thane,IT/Software - Cybersecurity,2025-09,23,1,0.575,MEDIUM,40,,naukri:indian-job-market-dataset-2025
SKILL_0170,Thane,IT/Software - Cybersecurity,2025-09,12,0,0.3,MEDIUM,40,,naukri:indian-job-market-dataset-2025
SKILL_0111,Thane,IT/Software - Cybersecurity,2025-09,6,0,0.15,MEDIUM,40,,naukri:indian-job-market-dataset-2025
SKILL_0125,Thane,IT/Software - Cybersecurity,2025-09,4,0,0.1,MEDIUM,40,,naukri:indian-job-market-dataset-2025
SKILL_0272,Thane,IT/Software - Cybersecurity,2025-09,4,0,0.1,MEDIUM,40,,naukri:indian-job-market-dataset-2025
SKILL_0098,Thane,IT/Software - Cybersecurity,2025-09,3,0,0.075,MEDIUM,40,,naukri:indian-job-market-dataset-2025
SKILL_0374,Thane,IT/Software - Cybersecurity,2025-09,3,0,0.075,MEDIUM,40,,naukri:indian-job-market-dataset-2025
SKILL_0408,Thane,IT/Software - Cybersecurity,2025-09,3,0,0.075,MEDIUM,40,,naukri:indian-job-market-dataset-2025
SKILL_0511,Thane,IT/Software - Cybersecurity,2025-09,2,1,0.05,MEDIUM,40,,naukri:indian-job-market-dataset-2025
SKILL_0048,Thane,IT/Software - Cybersecurity,2025-09,2,0,0.05,MEDIUM,40,,naukri:indian-job-market-dataset-2025
SKILL_0238,Thane,IT/Software - Cybersecurity,2025-09,2,0,0.05,MEDIUM,40,,naukri:indian-job-market-dataset-2025
SKILL_0615,Thane,IT/Software - Cybersecurity,2025-09,2,0,0.05,MEDIUM,40,,naukri:indian-job-market-dataset-2025
SKILL_0642,Thane,IT/Software - Cybersecurity,2025-09,2,0,0.05,MEDIUM,40,,naukri:indian-job-market-dataset-2025
SKILL_0012,Thane,IT/Software - Cybersecurity,2025-09,1,0,0.025,MEDIUM,40,,naukri:indian-job-market-dataset-2025
SKILL_0020,Thane,IT/Software - Cybersecurity,2025-09,1,0,0.025,MEDIUM,40,,naukri:indian-job-market-dataset-2025
SKILL_0032,Thane,IT/Software - Cybersecurity,2025-09,1,0,0.025,MEDIUM,40,,naukri:indian-job-market-dataset-2025
SKILL_0072,Thane,IT/Software - Cybersecurity,2025-09,1,0,0.025,MEDIUM,40,,naukri:indian-job-market-dataset-2025
SKILL_0082,Thane,IT/Software - Cybersecurity,2025-09,1,0,0.025,MEDIUM,40,,naukri:indian-job-market-dataset-2025
SKILL_0113,Thane,IT/Software - Cybersecurity,2025-09,1,0,0.025,MEDIUM,40,,naukri:indian-job-market-dataset-2025
SKILL_0128,Thane,IT/Software - Cybersecurity,2025-09,1,0,0.025,MEDIUM,40,,naukri:indian-job-market-dataset-2025
SKILL_0153,Thane,IT/Software - Cybersecurity,2025-09,1,0,0.025,MEDIUM,40,,naukri:indian-job-market-dataset-2025
SKILL_0166,Thane,IT/Software - Cybersecurity,2025-09,1,0,0.025,MEDIUM,40,,naukri:indian-job-market-dataset-2025
SKILL_0254,Thane,IT/Software - Cybersecurity,2025-09,1,0,0.025,MEDIUM,40,,naukri:indian-job-market-dataset-2025
SKILL_0262,Thane,IT/Software - Cybersecurity,2025-09,1,0,0.025,MEDIUM,40,,naukri:indian-job-market-dataset-2025
SKILL_0274,Thane,IT/Software - Cybersecurity,2025-09,1,0,0.025,MEDIUM,40,,naukri:indian-job-market-dataset-2025
SKILL_0317,Thane,IT/Software - Cybersecurity,2025-09,1,0,0.025,MEDIUM,40,,naukri:indian-job-market-dataset-2025
SKILL_0320,Thane,IT/Software - Cybersecurity,2025-09,1,0,0.025,MEDIUM,40,,naukri:indian-job-market-dataset-2025
SKILL_0336,Thane,IT/Software - Cybersecurity,2025-09,1,0,0.025,MEDIUM,40,,naukri:indian-job-market-dataset-2025
SKILL_0362,Thane,IT/Software - Cybersecurity,2025-09,1,0,0.025,MEDIUM,40,,naukri:indian-job-market-dataset-2025
SKILL_0391,Thane,IT/Software - Cybersecurity,2025-09,1,0,0.025,MEDIUM,40,,naukri:indian-job-market-dataset-2025
SKILL_0395,Thane,IT/Software - Cybersecurity,2025-09,1,0,0.025,MEDIUM,40,,naukri:indian-job-market-dataset-2025
SKILL_0417,Thane,IT/Software - Cybersecurity,2025-09,1,0,0.025,MEDIUM,40,,naukri:indian-job-market-dataset-2025
SKILL_0430,Thane,IT/Software - Cybersecurity,2025-09,1,0,0.025,MEDIUM,40,,naukri:indian-job-market-dataset-2025
SKILL_0446,Thane,IT/Software - Cybersecurity,2025-09,1,0,0.025,MEDIUM,40,,naukri:indian-job-market-dataset-2025
SKILL_0546,Thane,IT/Software - Cybersecurity,2025-09,1,0,0.025,MEDIUM,40,,naukri:indian-job-market-dataset-2025
SKILL_0549,Thane,IT/Software - Cybersecurity,2025-09,1,0,0.025,MEDIUM,40,,naukri:indian-job-market-dataset-2025
SKILL_0564,Thane,IT/Software - Cybersecurity,2025-09,1,0,0.025,MEDIUM,40,,naukri:indian-job-market-dataset-2025
SKILL_0279,Thane,IT/Software - Cybersecurity,2025-09,0,1,,INSUFFICIENT,1,,naukri:indian-job-market-dataset-2025
SKILL_0254,Thane,IT/Software - Data & AI,2025-09,31,0,0.3229,MEDIUM,96,,naukri:indian-job-market-dataset-2025
SKILL_0166,Thane,IT/Software - Data & AI,2025-09,10,0,0.1042,MEDIUM,96,,naukri:indian-job-market-dataset-2025
SKILL_0400,Thane,IT/Software - Data & AI,2025-09,9,0,0.0938,MEDIUM,96,,naukri:indian-job-market-dataset-2025
SKILL_0170,Thane,IT/Software - Data & AI,2025-09,8,0,0.0833,MEDIUM,96,,naukri:indian-job-market-dataset-2025
SKILL_0144,Thane,IT/Software - Data & AI,2025-09,7,0,0.0729,MEDIUM,96,,naukri:indian-job-market-dataset-2025
SKILL_0279,Thane,IT/Software - Data & AI,2025-09,7,0,0.0729,MEDIUM,96,,naukri:indian-job-market-dataset-2025
SKILL_0181,Thane,IT/Software - Data & AI,2025-09,6,0,0.0625,MEDIUM,96,,naukri:indian-job-market-dataset-2025
SKILL_0153,Thane,IT/Software - Data & AI,2025-09,4,0,0.0417,MEDIUM,96,,naukri:indian-job-market-dataset-2025
SKILL_0564,Thane,IT/Software - Data & AI,2025-09,4,0,0.0417,MEDIUM,96,,naukri:indian-job-market-dataset-2025
SKILL_0228,Thane,IT/Software - Data & AI,2025-09,3,0,0.0312,MEDIUM,96,,naukri:indian-job-market-dataset-2025
SKILL_0262,Thane,IT/Software - Data & AI,2025-09,3,0,0.0312,MEDIUM,96,,naukri:indian-job-market-dataset-2025
SKILL_0391,Thane,IT/Software - Data & AI,2025-09,3,0,0.0312,MEDIUM,96,,naukri:indian-job-market-dataset-2025
SKILL_0111,Thane,IT/Software - Data & AI,2025-09,2,0,0.0208,MEDIUM,96,,naukri:indian-job-market-dataset-2025
SKILL_0128,Thane,IT/Software - Data & AI,2025-09,2,0,0.0208,MEDIUM,96,,naukri:indian-job-market-dataset-2025
SKILL_0268,Thane,IT/Software - Data & AI,2025-09,2,0,0.0208,MEDIUM,96,,naukri:indian-job-market-dataset-2025
SKILL_0363,Thane,IT/Software - Data & AI,2025-09,2,0,0.0208,MEDIUM,96,,naukri:indian-job-market-dataset-2025
SKILL_0441,Thane,IT/Software - Data & AI,2025-09,2,0,0.0208,MEDIUM,96,,naukri:indian-job-market-dataset-2025
SKILL_0442,Thane,IT/Software - Data & AI,2025-09,2,0,0.0208,MEDIUM,96,,naukri:indian-job-market-dataset-2025
SKILL_0511,Thane,IT/Software - Data & AI,2025-09,2,0,0.0208,MEDIUM,96,,naukri:indian-job-market-dataset-2025
